Position in alignment, Recombination breakpoint number (200nt win), Upper 99% CI, Lower 99% CI, Upper 95% CI, Lower 95% CI,Bottom
14819,2.094817,4.259082,1.33E-02,3.453923,9.29E-02,0.01325917
14821,2.109621,4.273536,1.21E-02,3.487354,8.90E-02,0.01208742
14823,2.122078,4.255465,1.19E-02,3.516788,8.94E-02,0.01186194
14825,2.138539,4.249986,1.15E-02,3.505242,8.69E-02,0.01154544
14827,2.15901,4.23461,1.13E-02,3.531176,0.0844888,0.01128717
14829,2.170758,4.214193,1.11E-02,3.560878,8.21E-02,0.01108715
14831,2.181669,4.194063,1.09E-02,3.594304,7.97E-02,0.01093268
14833,2.191742,4.173933,1.08E-02,3.609619,0.0772944,0.01084964
14835,2.201816,4.153803,1.07E-02,3.639112,7.49E-02,0.01065167
14837,2.21114,4.13428,1.05E-02,3.660261,7.26E-02,0.01051578
14839,2.219715,4.11526,1.04E-02,3.673409,7.04E-02,0.01044198
14841,2.240206,4.215289,1.03E-02,3.683171,6.83E-02,0.01033839
14843,2.260139,4.260076,1.03E-02,3.73684,6.63E-02,0.01032479
14845,2.279514,4.22736,1.02E-02,3.748605,6.50E-02,0.01024004
14847,2.298084,4.169513,1.01E-02,3.738957,6.49E-02,0.01012775
14849,2.316653,4.137974,1.00E-02,3.711803,6.49E-02,0.01001546
14851,2.335222,4.147073,9.96E-03,3.685382,6.75E-02,0.00995652
14853,2.353792,4.155856,9.95E-03,3.687314,7.00E-02,0.009950945
14855,2.372361,4.161381,9.95E-03,3.690275,7.26E-02,0.009945255
14857,2.390931,4.163649,9.94E-03,3.69156,7.51E-02,0.009939564
14859,2.4095,4.193377,9.93E-03,3.691031,7.76E-02,0.009933874
14861,2.427757,4.194499,9.80E-03,3.607447,7.02E-02,0.009804917
14863,2.446014,4.166553,9.62E-03,3.527398,6.33E-02,0.009623001
14865,2.46427,4.159419,9.39E-03,3.485469,6.30E-02,0.009388125
14867,2.482527,4.145207,9.15E-03,3.459674,6.27E-02,0.009153249
14869,2.500784,4.132867,8.87E-03,3.450269,6.25E-02,0.008870801
14871,2.51904,4.122059,8.54E-03,3.454782,6.22E-02,0.008540782
14873,2.537603,4.121064,7.94E-03,3.423042,6.11E-02,0.007940215
14875,2.556165,4.120069,7.95E-03,3.349872,5.80E-02,0.007949141
14877,2.572889,4.037364,7.98E-03,3.313,5.75E-02,0.007979209
14879,2.589614,4.041971,8.03E-03,3.272902,5.77E-02,0.00802982
14881,2.606338,4.047593,8.10E-03,3.226364,5.79E-02,0.008100976
14883,2.623062,4.0505,8.15E-03,3.179063,5.81E-02,0.008150991
14885,2.639787,4.053264,8.23E-03,3.21585,5.81E-02,0.008233296
14887,2.656493,4.058317,8.35E-03,3.30125,5.71E-02,0.00834789
14889,2.673182,4.052758,8.46E-03,3.315116,5.57E-02,0.008462485
14891,2.689871,4.042722,0.008589,3.329167,5.42E-02,0.008589
14893,2.706559,4.047141,8.73E-03,3.344488,5.32E-02,0.008727436
14895,2.723248,4.05336,8.87E-03,3.360895,5.27E-02,0.008865872
14897,2.739936,4.065504,9.02E-03,3.385285,5.33E-02,0.009021993
14899,2.756625,4.083594,9.19E-03,3.417654,5.56E-02,0.009194637
14901,2.773314,4.096254,9.40E-03,3.432587,5.65E-02,0.009401067
14903,2.790002,4.108229,9.57E-03,3.448197,5.73E-02,0.009566391
14905,2.806691,4.248065,9.69E-03,3.464482,5.90E-02,0.009690607
14907,2.823379,4.405853,9.77E-03,3.472924,5.90E-02,0.00976593
14909,2.840068,4.563992,9.83E-03,3.483148,5.90E-02,0.009825345
14911,2.856757,4.72248,9.87E-03,3.495159,0.0589199,0.009868854
14913,2.87403,4.748235,1.00E-02,3.529055,5.91E-02,0.01004487
14915,2.891303,4.773613,1.02E-02,3.553217,5.92E-02,0.01022088
14917,2.908576,4.798615,0.0103969,3.56752,0.0592238,0.0103969
14919,2.932466,4.782567,1.06E-02,3.576768,5.93E-02,0.01061194
14921,2.950598,4.747764,1.08E-02,3.565872,5.79E-02,0.01079686
14923,2.9654,4.712473,1.07E-02,3.552848,4.47E-02,0.01073474
14925,2.98732,4.676238,1.04E-02,3.520532,4.18E-02,0.01042452
14927,3.008088,4.639774,1.01E-02,3.510119,4.27E-02,0.01009004
14929,3.025746,4.603276,9.73E-03,3.488799,4.16E-02,0.009733285
14931,3.04854,4.566779,9.35E-03,3.47979,3.68E-02,0.009354264
14933,3.06338,4.530282,9.30E-03,3.475652,3.64E-02,0.009299673
14935,3.076526,4.493786,9.25E-03,3.471516,3.63E-02,0.009245083
14937,3.089531,4.457277,9.18E-03,3.456885,3.63E-02,0.009183993
14939,3.086716,4.420744,9.12E-03,3.369132,3.68E-02,0.009116404
14941,3.0839,4.384211,9.05E-03,3.306471,3.79E-02,0.009048815
14943,3.072625,4.347722,8.98E-03,3.276873,3.91E-02,0.008981226
14945,3.063107,4.33365,8.91E-03,3.255049,4.02E-02,0.008913637
14947,3.05528,4.319578,8.85E-03,3.236171,4.14E-02,0.008846048
14949,3.048809,4.305505,8.78E-03,3.219437,4.25E-02,0.008778459
14951,3.044811,4.291433,8.66E-03,3.190977,4.37E-02,0.008661189
14953,3.000998,4.277361,8.54E-03,3.147459,4.48E-02,0.008543919
14955,2.916147,4.263289,8.43E-03,3.088762,4.58E-02,0.008426649
14957,2.9085,4.249218,8.23E-03,3.032037,5.60E-02,0.008233145
14959,2.898253,4.232278,8.11E-03,2.989576,5.45E-02,0.008113272
14961,2.887099,4.093464,8.07E-03,2.958662,4.90E-02,0.00806703
14963,2.877911,4.025672,7.86E-03,2.924666,4.70E-02,0.007859369
14965,2.872421,3.980622,7.61E-03,2.895138,4.65E-02,0.007607743
14967,2.867689,3.957227,7.31E-03,2.875551,4.37E-02,0.007312153
14969,2.863078,3.934548,7.02E-03,2.861115,4.10E-02,0.007022632
14971,2.85513,3.951849,6.70E-03,2.833209,3.82E-02,0.006699027
14973,2.843648,3.998411,6.34E-03,2.816055,4.02E-02,0.006335268
14975,2.83276,4.039422,5.61E-03,2.77822,4.10E-02,0.005606549
14977,2.821872,4.079206,5.16E-03,2.764746,4.26E-02,0.005157661
14979,2.833621,4.077785,5.21E-03,2.778776,4.25E-02,0.005213874
14981,2.840429,4.073787,5.17E-03,2.795232,4.14E-02,0.00517234
14983,2.800252,4.069767,5.04E-03,2.800963,3.94E-02,0.005043032
14985,2.728006,4.065746,4.92E-03,2.832373,3.66E-02,0.004923698
14987,2.628948,4.056334,4.80E-03,2.838581,3.37E-02,0.004804364
14989,2.50308,4.036534,4.16E-03,2.734555,3.22E-02,0.004161368
14991,2.375751,4.006347,3.89E-03,2.727738,2.95E-02,0.003894509
14993,2.32809,3.91995,3.76E-03,2.738447,2.94E-02,0.003758782
14995,2.276373,3.777342,3.78E-03,2.67356,2.95E-02,0.003779147
14997,2.224656,3.757747,3.78E-03,2.635664,2.95E-02,0.003780018
14999,2.183745,3.759968,3.78E-03,2.625203,2.96E-02,0.00377677
15001,2.14345,3.762859,3.77E-03,2.622748,2.97E-02,0.003774886
15003,2.09305,3.755146,3.77E-03,2.642509,2.97E-02,0.003774367
15005,2.06163,3.745058,3.77E-03,2.67269,2.96E-02,0.003774247
15007,2.037704,3.718904,3.76E-03,2.700336,2.77E-02,0.003755455
15009,2.010266,3.68962,3.77E-03,2.728147,2.72E-02,0.003767139
15011,2.004431,3.675608,3.78E-03,2.750504,2.68E-02,0.003778824
15013,1.99216,3.662053,3.79E-03,2.767801,2.64E-02,0.003787112
15015,1.97989,3.647793,3.79E-03,2.783798,2.60E-02,0.003792003
15017,1.967619,3.642534,3.80E-03,2.781811,0.0255812,0.003796895
15019,1.955075,3.548925,3.80E-03,2.78076,2.49E-02,0.003795423
15021,1.942256,3.366966,3.79E-03,2.780643,2.38E-02,0.003787587
15023,1.931785,3.356315,3.82E-03,2.781247,2.39E-02,0.003820322
15025,1.917309,3.354805,3.88E-03,2.782567,2.43E-02,0.003880498
15027,1.902558,3.336433,3.90E-03,2.782242,0.0239027,0.003896544
15029,1.897688,3.316334,3.89E-03,2.78055,2.36E-02,0.003889856
15031,1.891081,3.255725,3.88E-03,2.677979,0.0240827,0.003883168
15033,1.886876,3.184815,3.88E-03,2.665092,2.46E-02,0.003876481
15035,1.889277,3.234296,3.87E-03,2.655129,2.51E-02,0.003869793
15037,1.890592,3.278633,3.88E-03,2.664015,2.56E-02,0.003878383
15039,1.888498,3.310309,2.14E-03,2.672184,2.60E-02,0.002139691
15041,1.872784,3.332779,2.05E-03,2.693439,2.63E-02,0.002053361
15043,1.855922,3.351727,2.01E-03,2.716943,2.18E-02,0.002010664
15045,1.839617,3.371132,2.01E-03,2.739233,2.16E-02,0.002011567
15047,1.824083,3.397376,2.01E-03,2.727515,2.14E-02,0.002014071
15049,1.808513,3.423393,2.02E-03,2.715707,2.13E-02,0.002018176
15051,1.792943,3.447053,2.02E-03,2.7039,2.12E-02,0.002022349
15053,1.778799,3.469319,2.02E-03,2.691964,2.12E-02,0.002020902
15055,1.766079,3.48992,2.01E-03,2.679898,2.12E-02,0.002013838
15057,1.74991,3.49576,2.01E-03,2.673355,2.23E-02,0.002006662
15059,1.73374,3.501968,2.00E-03,2.694345,2.61E-02,0.001999487
15061,1.717569,3.508184,1.99E-03,2.715623,0.0258158,0.001992311
15063,1.701398,3.507945,2.01E-03,2.746038,2.55E-02,0.002011248
15065,1.684654,3.508169,2.02E-03,2.765533,2.52E-02,0.002022834
15067,1.667336,3.507927,2.03E-03,2.723503,2.49E-02,0.002027068
15069,1.650019,3.513909,2.03E-03,2.732833,2.45E-02,0.002031302
15071,1.632701,3.519891,2.04E-03,2.742164,2.42E-02,0.002035536
15073,1.615383,3.513533,2.04E-03,2.751495,2.38E-02,0.00203977
15075,1.601163,3.484697,2.08E-03,2.764207,2.35E-02,0.002081166
15077,1.586632,3.39519,2.10E-03,2.768884,2.23E-02,0.002101919
15079,1.569955,3.409772,2.13E-03,2.774061,2.12E-02,0.002130824
15081,1.553277,3.415293,2.13E-03,2.779101,2.04E-02,0.002129416
15083,1.536599,3.422759,2.16E-03,2.784142,1.95E-02,0.002164022
15085,1.519921,3.430213,2.20E-03,2.772418,1.87E-02,0.002198627
15087,1.50772,3.436265,2.26E-03,2.777142,1.87E-02,0.002264914
15089,1.495196,3.44229,2.31E-03,2.780263,1.90E-02,0.002306941
15091,1.482349,3.448325,2.31E-03,2.776742,1.93E-02,0.00230738
15093,1.466464,3.454153,2.29E-03,2.775163,2.00E-02,0.002290536
15095,1.45057,3.45998,2.27E-03,2.773487,2.07E-02,0.002273693
15097,1.434668,3.465893,2.25E-03,2.774775,2.14E-02,0.002245197
15099,1.420202,3.442618,2.24E-03,2.798447,2.17E-02,0.00223917
15101,1.404931,3.409273,2.26E-03,2.810756,2.22E-02,0.002261687
15103,1.388855,3.411316,2.27E-03,2.810077,2.30E-02,0.002272921
15105,1.37278,3.41336,2.28E-03,2.809398,2.38E-02,0.002284154
15107,1.357163,3.419744,2.32E-03,2.81937,2.45E-02,0.002318504
15109,1.342005,3.417471,2.36E-03,2.830928,2.53E-02,0.002363435
15111,1.327228,3.407487,2.37E-03,2.837401,2.65E-02,0.002373981
15113,1.311968,3.357579,2.39E-03,2.845315,2.76E-02,0.002386953
15115,1.296812,3.311001,2.40E-03,2.853034,2.85E-02,0.002404131
15117,1.28164,3.319461,2.54E-03,2.859858,2.84E-02,0.002536599
15119,1.26093,3.338402,3.02E-03,2.884149,2.83E-02,0.003017243
15121,1.241511,3.365523,3.64E-03,2.882174,3.06E-02,0.003637214
15123,1.223749,3.389213,4.12E-03,2.883724,3.06E-02,0.004117981
15125,1.198629,3.397307,4.61E-03,2.88482,3.06E-02,0.004612429
15127,1.174421,3.396465,5.12E-03,2.882805,3.06E-02,0.005120557
15129,1.153323,3.39744,5.12E-03,2.881388,3.06E-02,0.005120445
15131,1.127089,3.398379,5.11E-03,2.878667,3.07E-02,0.005111982
15133,1.106601,3.400009,5.10E-03,2.87464,3.08E-02,0.005095169
15135,1.088282,3.407132,5.08E-03,2.876812,3.09E-02,0.005078356
15137,1.070106,3.420559,5.07E-03,2.892749,3.12E-02,0.005067338
15139,1.052071,3.481405,5.06E-03,2.916417,3.16E-02,0.005062115
15141,1.035282,3.47122,5.06E-03,2.920431,3.19E-02,0.005056892
15143,1.025874,3.460361,5.05E-03,2.924553,3.23E-02,0.00505167
15145,1.013821,3.454815,5.05E-03,2.963198,3.27E-02,0.005046447
15147,0.9997297,3.455073,5.04E-03,3.001116,3.31E-02,0.005041224
15149,0.9842587,3.455085,5.04E-03,2.966811,3.35E-02,0.005036031
15151,0.9680448,3.454435,5.03E-03,2.971692,4.03E-02,0.005030867
15153,0.9511105,3.453361,5.03E-03,2.973356,4.33E-02,0.00502564
15155,0.9346777,3.453132,5.00E-03,2.961674,4.61E-02,0.004995893
15157,0.9186332,3.462065,4.97E-03,2.947266,4.89E-02,0.004968174
15159,0.9029768,3.481665,5.22E-03,2.937387,5.08E-02,0.005223635
15161,0.8866634,3.499024,5.48E-03,2.937282,4.89E-02,0.005480497
15163,0.8714519,3.515899,5.74E-03,2.937373,4.70E-02,0.005737068
15165,0.857271,3.530972,5.71E-03,2.971139,0.0450248,0.005712197
15167,0.8472206,3.537331,6.57E-03,3.014381,5.43E-02,0.006573858
15169,0.8350223,3.546416,7.50E-03,3.024899,5.36E-02,0.007498069
15171,0.8227034,3.558107,7.80E-03,3.030384,5.32E-02,0.00780454
15173,0.8104599,3.5744,8.10E-03,3.031414,4.26E-02,0.008098117
15175,0.7982163,3.586951,8.39E-03,3.029227,0.0412923,0.008392902
15177,0.7877808,3.598257,9.00E-03,3.001517,4.28E-02,0.008995564
15179,0.7540017,3.620061,9.61E-03,2.989017,4.47E-02,0.00961312
15181,0.7244574,3.642353,1.02E-02,3.010564,0.0471685,0.01023143
15183,0.7098266,3.654527,1.04E-02,3.023595,4.98E-02,0.01035282
15185,0.6951958,3.631856,1.05E-02,3.036625,5.02E-02,0.01047421
15187,0.6838479,3.610222,0.0104821,3.05447,4.97E-02,0.0104821
15189,0.6626117,3.587795,1.03E-02,3.051754,4.92E-02,0.01032793
15191,0.6383815,3.593784,1.02E-02,2.989668,4.87E-02,0.01017376
15193,0.6182067,3.564038,1.00E-02,3.003706,4.82E-02,0.01002796
15195,0.6013179,3.498153,9.89E-03,3.013526,4.77E-02,0.009890535
15197,0.584333,3.43146,9.87E-03,3.020771,4.74E-02,0.009873313
15199,0.5637628,3.393652,9.88E-03,3.026446,4.71E-02,0.009875325
15201,0.5397034,3.389108,9.88E-03,3.014043,4.69E-02,0.009877337
15203,0.5228747,3.3865,9.88E-03,3.000202,4.67E-02,0.00987935
15205,0.5060459,3.409066,9.85E-03,3.051921,4.64E-02,0.009847743
15207,0.4847341,3.452568,9.83E-03,3.092585,4.61E-02,0.009830453
15209,0.4696247,3.486311,9.83E-03,3.060584,4.59E-02,0.009827601
15211,0.4606313,3.508742,1.27E-02,3.041633,4.60E-02,0.01268897
15213,0.4588031,3.536766,1.33E-02,3.070721,4.61E-02,0.01328181
15215,0.4564853,3.625062,1.36E-02,3.148992,4.65E-02,0.01360896
15217,0.4536777,3.743316,1.37E-02,3.190134,4.72E-02,0.01365736
15219,0.4521628,3.759517,1.37E-02,3.206593,5.13E-02,0.01370578
15221,0.4508447,3.844894,1.38E-02,3.221078,5.49E-02,0.01375415
15223,0.4497234,3.872256,1.38E-02,3.225487,5.92E-02,0.01377631
15225,0.4472552,3.86446,1.38E-02,3.232593,5.90E-02,0.01377229
15227,0.4410588,3.859593,1.38E-02,3.244068,5.99E-02,0.01381309
15229,0.4337086,3.838214,1.39E-02,3.254604,6.06E-02,0.01385388
15231,0.4287089,3.923281,1.39E-02,3.249305,6.13E-02,0.01389468
15233,0.4230512,4.054883,1.39E-02,3.271346,6.72E-02,0.01390558
15235,0.4116925,4.075351,1.39E-02,3.149914,7.59E-02,0.01391514
15237,0.4023705,4.094952,1.41E-02,3.129947,7.52E-02,0.01406152
15239,0.3973255,4.121737,1.44E-02,3.109682,7.52E-02,0.01435243
15241,0.3941063,4.083053,1.46E-02,3.106683,7.59E-02,0.01464356
15243,0.3900997,4.070302,1.49E-02,3.102401,7.87E-02,0.01492763
15245,0.3860931,4.070764,0.0152117,3.105216,8.04E-02,0.0152117
15247,0.3821221,4.075125,1.49E-02,3.113899,7.38E-02,0.01488848
15249,0.3803059,4.10982,1.46E-02,3.12182,7.28E-02,0.01457517
15251,0.3771908,4.125607,1.47E-02,3.131409,7.13E-02,0.01467546
15253,0.3713517,4.125777,1.48E-02,3.135388,6.98E-02,0.01477681
15255,0.3640876,4.126215,1.49E-02,3.158275,6.82E-02,0.01488378
15257,0.3602732,4.129924,0.0150002,3.165337,6.76E-02,0.0150002
15259,0.3580863,4.138397,1.51E-02,3.16523,6.69E-02,0.01512597
15261,0.3537404,4.144396,1.53E-02,3.165124,6.63E-02,0.01525173
15263,0.3494256,4.142917,1.54E-02,3.134857,6.57E-02,0.01540627
15265,0.3457153,4.138915,1.56E-02,3.038701,6.56E-02,0.01562305
15267,0.3425787,4.137159,1.58E-02,3.038901,0.0657876,0.01584718
15269,0.340043,4.13639,1.60E-02,3.036249,6.62E-02,0.01604143
15271,0.3381083,4.13614,0.0162058,3.031876,6.66E-02,0.0162058
15273,0.3411381,4.138416,1.64E-02,3.027505,6.79E-02,0.01637017
15275,0.3385909,4.145326,1.65E-02,3.00617,7.21E-02,0.01649738
15277,0.3350787,4.144961,1.66E-02,2.984729,0.0743007,0.01661642
15279,0.3337142,4.149851,1.70E-02,2.978485,0.0754751,0.01704866
15281,0.3327267,4.154838,1.73E-02,2.973509,7.61E-02,0.01733472
15283,0.3321163,4.157996,1.68E-02,2.960619,7.62E-02,0.01682535
15285,0.3326746,4.160256,1.54E-02,2.947732,7.70E-02,0.01542876
15287,0.3293256,3.992542,1.47E-02,2.943827,7.57E-02,0.01472635
15289,0.3257014,3.76822,1.40E-02,2.938522,7.35E-02,0.01401321
15291,0.3228186,3.676027,1.33E-02,2.929901,0.071238,0.01328932
15293,0.3222288,3.701857,1.28E-02,2.913993,6.90E-02,0.01276189
15295,0.3209031,3.7277,1.22E-02,2.937866,6.68E-02,0.01223445
15297,0.3191542,3.753532,1.19E-02,3.00638,6.46E-02,0.01191071
15299,0.3153466,3.810274,0.0120652,3.104387,6.23E-02,0.0120652
15301,0.3117214,3.825619,1.19E-02,3.099969,6.01E-02,0.01191439
15303,0.308901,3.838605,1.18E-02,3.079681,5.79E-02,0.01179833
15305,0.3060807,3.85159,1.17E-02,3.059392,5.58E-02,0.01168971
15307,0.3028014,3.856477,0.0114692,3.038968,5.57E-02,0.0114692
15309,0.2990632,3.853105,1.11E-02,3.018409,5.69E-02,0.01109224
15311,0.2960811,3.841188,0.0107488,2.990831,6.13E-02,0.0107488
15313,0.2941327,3.828118,1.04E-02,2.961136,6.56E-02,0.01043358
15315,0.2911267,3.812329,1.02E-02,2.917982,0.0584578,0.01018672
15317,0.2881353,3.771593,1.02E-02,2.86754,5.92E-02,0.01022293
15319,0.2903216,3.783528,1.09E-02,2.856153,5.99E-02,0.01090035
15321,0.2889027,3.780718,1.13E-02,2.8372,5.88E-02,0.01126171
15323,0.2881773,3.777531,1.16E-02,2.826725,0.0574987,0.01155979
15325,0.2867126,3.772774,1.18E-02,2.822,5.62E-02,0.01179477
15327,0.2854884,3.767931,1.20E-02,2.823025,5.49E-02,0.01202749
15329,0.2842641,3.774027,1.16E-02,2.859523,5.16E-02,0.01160141
15331,0.2830399,3.778864,1.06E-02,2.938533,5.00E-02,0.01062029
15333,0.2835892,3.785183,9.59E-03,3.024218,0.0503008,0.009590199
15335,0.2847192,3.786137,9.06E-03,3.027176,5.10E-02,0.009055895
15337,0.2851311,3.743064,8.29E-03,3.024054,5.17E-02,0.008290194
15339,0.2854338,3.644331,7.29E-03,3.018227,4.91E-02,0.007293095
15341,0.2833516,3.545104,7.37E-03,3.013988,4.96E-02,0.007365413
15343,0.281085,3.629443,7.48E-03,3.01055,5.00E-02,0.007478208
15345,0.2799174,3.776456,7.61E-03,3.007805,5.04E-02,0.007605541
15347,0.2790249,3.77556,7.83E-03,3.00531,5.09E-02,0.007831568
15349,0.2780812,3.773462,8.16E-03,2.994406,4.90E-02,0.008156289
15351,0.2771599,3.771914,8.50E-03,2.98445,0.050044,0.008496005
15353,0.2762385,3.782159,8.43E-03,3.028211,4.95E-02,0.008431834
15355,0.2753172,3.827546,9.66E-03,3.212366,4.76E-02,0.009663352
15357,0.2746734,3.881783,9.58E-03,3.278148,4.79E-02,0.009578398
15359,0.2744256,3.920297,9.49E-03,3.281755,4.84E-02,0.009493446
15361,0.2739255,3.947715,9.41E-03,3.286165,4.95E-02,0.009408493
15363,0.2719232,3.936228,9.32E-03,3.291144,5.26E-02,0.009323539
15365,0.2693439,3.935089,9.24E-03,3.296123,5.55E-02,0.009238586
15367,0.2660282,3.931196,9.13E-03,3.273262,5.46E-02,0.009126638
15369,0.26474,3.944121,8.99E-03,3.252597,5.39E-02,0.008987697
15371,0.2639546,3.979491,8.85E-03,3.231987,0.0542426,0.008848756
15373,0.2636718,4.011196,8.71E-03,3.247422,5.52E-02,0.008709814
15375,0.2643099,4.032721,8.57E-03,3.31393,5.57E-02,0.008570873
15377,0.2634831,4.044007,8.43E-03,3.302842,5.51E-02,0.008431932
15379,0.2627849,4.056144,8.33E-03,3.29822,5.49E-02,0.008332788
15381,0.2626617,4.063302,8.27E-03,3.300685,5.52E-02,0.008273441
15383,0.2623495,4.070106,8.21E-03,3.30396,5.60E-02,0.008214096
15385,0.2618482,4.122783,8.15E-03,3.232091,6.40E-02,0.008154749
15387,0.2541753,4.189117,8.10E-03,3.037097,7.33E-02,0.008095402
15389,0.2539049,4.252144,8.07E-03,3.071283,7.35E-02,0.008070424
15391,0.2544148,4.310624,8.08E-03,3.121085,7.36E-02,0.008079814
15393,0.2550063,4.36633,8.09E-03,3.142874,7.35E-02,0.008089202
15395,0.2564176,4.408098,8.10E-03,3.156077,7.27E-02,0.008098592
15397,0.2579754,4.356086,8.16E-03,3.157559,7.06E-02,0.008160685
15399,0.2597935,4.387167,8.28E-03,3.177268,6.90E-02,0.008275483
15401,0.2647408,4.416701,8.39E-03,3.202576,6.73E-02,0.00839028
15403,0.2736788,4.444687,8.51E-03,3.234145,6.55E-02,0.008505077
15405,0.2761065,4.435584,8.59E-03,3.306471,6.46E-02,0.008590993
15407,0.280373,4.421618,7.94E-03,3.278387,6.89E-02,0.007943278
15409,0.2867977,4.439658,7.83E-03,3.2411,7.25E-02,0.007825257
15411,0.2958805,4.461655,7.88E-03,3.124042,7.26E-02,0.007881174
15413,0.3011708,4.469641,7.93E-03,3.147374,7.25E-02,0.007929636
15415,0.3038882,4.387131,7.88E-03,3.140944,7.02E-02,0.007881935
15417,0.3070953,4.226653,7.75E-03,3.129522,5.94E-02,0.007745478
15419,0.3089309,4.214774,7.88E-03,3.105108,5.85E-02,0.007881487
15421,0.3104908,4.212871,8.02E-03,3.10445,5.76E-02,0.008017446
15423,0.3118538,4.220942,8.15E-03,3.12692,0.0566984,0.008153386
15425,0.3169271,4.232125,8.29E-03,3.144692,5.58E-02,0.008289765
15427,0.3243637,4.222331,8.43E-03,3.149701,5.49E-02,0.008426039
15429,0.327076,4.201132,8.50E-03,3.165861,5.39E-02,0.00850397
15431,0.3300124,4.155087,8.46E-03,3.180281,5.15E-02,0.008458428
15433,0.332043,4.110784,8.41E-03,3.192263,4.91E-02,0.008412769
15435,0.3314877,4.059194,8.43E-03,3.194919,0.0377237,0.008432277
15437,0.3307315,4.011532,8.45E-03,3.18037,3.73E-02,0.008451724
15439,0.3298552,3.965118,8.47E-03,3.160774,3.68E-02,0.008471113
15441,0.3310507,3.919951,8.49E-03,3.159033,3.64E-02,0.008490468
15443,0.3350098,3.927287,8.54E-03,3.134819,3.60E-02,0.008543802
15445,0.3392398,3.933644,8.55E-03,3.111757,3.56E-02,0.008551198
15447,0.3522207,3.941931,8.56E-03,3.149313,3.52E-02,0.008558608
15449,0.3608408,3.936331,8.57E-03,3.169788,3.48E-02,0.008566173
15451,0.3644249,3.930731,8.57E-03,3.187288,3.43E-02,0.008573701
15453,0.3693079,3.92513,8.90E-03,3.204613,3.42E-02,0.00890351
15455,0.3744201,3.921656,9.23E-03,3.223265,3.48E-02,0.009233326
15457,0.3797617,3.920307,9.56E-03,3.241326,3.60E-02,0.009563147
15459,0.3834764,3.8746,9.89E-03,3.255048,3.72E-02,0.009892224
15461,0.4168436,3.887901,1.04E-02,3.317102,3.87E-02,0.01040391
15463,0.4248659,3.906233,1.09E-02,3.339792,3.81E-02,0.01091591
15465,0.4330276,3.957935,1.31E-02,3.435055,3.73E-02,0.01313457
15467,0.4432237,4.058313,1.44E-02,3.622979,0.0365984,0.01444468
15469,0.4509461,4.077241,1.46E-02,3.652003,3.59E-02,0.01462042
15471,0.4524978,4.076577,1.47E-02,3.667114,3.54E-02,0.01474718
15473,0.4490849,4.075913,1.49E-02,3.682224,2.99E-02,0.01487395
15475,0.4481515,4.07525,1.50E-02,3.697335,2.94E-02,0.01500071
15477,0.4503309,4.074586,1.51E-02,3.712445,2.90E-02,0.01512748
15479,0.4525103,4.070724,1.53E-02,3.724359,2.93E-02,0.01527123
15481,0.4543127,4.068639,1.54E-02,3.737875,2.97E-02,0.01541912
15483,0.4557379,4.068542,1.62E-02,3.804911,0.0308215,0.01617186
15485,0.4685376,4.071293,1.69E-02,3.820804,3.11E-02,0.01693599
15487,0.4933105,4.076892,1.77E-02,3.81932,3.06E-02,0.01770961
15489,0.5001161,4.07627,1.80E-02,3.812157,3.23E-02,0.01801963
15491,0.5065037,4.086137,1.83E-02,3.804638,3.24E-02,0.01831663
15493,0.5136358,4.068523,1.86E-02,3.779649,3.24E-02,0.01860062
15495,0.5215123,4.061161,0.0188846,3.722075,3.23E-02,0.0188846
15497,0.5375658,4.051457,1.90E-02,3.597291,3.21E-02,0.01899246
